game_month,game_day,game_week,game_time,game_vs,seat_group,seat_block,seat_col,seat_no,seat_set_no,ticket_price,check_ticket
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,7,24,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,7,25,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,7,26,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,7,27,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,7,28,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,22,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,23,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,24,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,25,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,26,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,27,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,8,28,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,22,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,23,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,24,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,25,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,26,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,27,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,9,28,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,22,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,23,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,24,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,25,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,26,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,27,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,923,10,28,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,1,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,2,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,3,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,4,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,5,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,22,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,23,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,24,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,25,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,26,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,27,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,6,28,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,22,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,23,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,24,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,25,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,26,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,27,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,7,28,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,18,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,19,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,20,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,21,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,22,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,23,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,24,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,25,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,26,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,27,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,8,28,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,1,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,2,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,3,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,4,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,5,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,6,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,7,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,8,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,9,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,10,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,11,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,12,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,13,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,14,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,15,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,16,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,17,0,9500,0
5,7,≈‰,17:00,ªÔº∫,ø‹æﬂºÆ,924,9,18,0,9500,0
